ER30001,ER30002,ER31996,ER31997,ER33401,ER33402,ER33403,Q1A33,Q1E12A,Q1F12A,Q1G11C,Q1K3A,Q1K3B,Q1K7,Q1K8,Q1K9,Q1K10,Q2A51,ER33601,ER33602,ER33603,Q21A19,Q21A20_2,Q21A23,Q21A24_2,Q21B11A1,Q21B12A1,Q21C7A_1,Q21C7A_2,Q21C7A_3,Q21C7A_4,Q21C7B_1,Q21C7B_2,Q21C7B_3,Q21C7B_4,Q21C10H,Q21C15A,Q21C15B,Q21C21A,Q21C21B,Q21C22H,Q21C27A,Q21C27B,Q21C28H,Q21C33A,Q21C33B,Q21C39A,Q21C39B,Q21G5D,Q21G10C,Q21G21A1,Q21G21A2,Q21H5C,Q21H8B,Q21H22B,Q21H22C,Q21H23A1,Q21H23B1,Q21H23C1,Q21H23D1,Q21H23E1,Q21H23F1,Q21H23G1,Q21H23H1,Q21H24J,Q21H24O,Q21H25J,Q21H25O,Q23L2,Q23L2A,Q23L4A5,ER33901,ER33902,ER33903,Q31B11A1,Q31B11A2,Q31B12A1,Q31B12A2,Q31C15A,Q31C15B,Q31C21A,Q31C21B,Q31C27A,Q31C27B,Q31C33A,Q31C33B,Q31C39A,Q31C39B,Q31H5C,Q31H8B,Q31H22B,Q31H22C,Q31H23A1,Q31H23B1,Q31H23C1,Q31H23D1,Q31H23E1,Q31H23F1,Q31H23G1,Q32JA34,Q33L2,Q33L2A,Q33L3F,Q33L3G,Q33L3H
18,173,14,2,1487,2,20,,,,,,,,,,,,3310,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,181,14,2,1487,3,38,,,,,,,,,,,,3310,71,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,183,14,2,687,1,10,,,,,,,,,,,,2802,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,185,14,2,4261,2,20,,,,,,,,,,,,3313,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,186,14,2,4261,3,33,,,,,,,,,,,,3313,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,187,14,2,1487,4,38,0,0,0,0,3,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,188,14,2,1487,5,38,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,189,14,2,1487,6,38,0,0,0,0,3,3,0,0,0,0,0,3310,3,30,2500,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,100,1000,0,0,0,1800,5,5,5,5,0,0,0,293,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1000,0,200,1200,0,0,0,50,0,0,0,0,0
18,190,14,2,5256,2,88,,,,,,,,,,,,3258,71,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,191,14,2,5256,3,83,400,5,0,0,3,3,0,0,0,0,2500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,192,14,2,5256,4,83,0,0,10,0,3,3,0,0,0,0,2500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,193,14,2,690,2,88,,,,,,,,,,,,2801,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,194,14,2,690,4,83,,,,,,,,,,,,2801,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,195,14,2,1487,0,0,,,,,,,,,,,,3310,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,196,14,2,1487,0,0,,,,,,,,,,,,3310,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,204,14,2,4261,0,0,,,,,,,,,,,,3313,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3,10,1,3651,2,20,,,,,,,,,,,,6375,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,10,1,5098,1,10,,,,,,,,,,,,6769,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,30,10,1,3651,3,30,0,0,0,75,3,3,0,0,0,0,0,6375,3,30,0,0,55,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,10,3,0,0,0,0,0,0,15,1,800,200,75,1000,0,0,0,1500,5,5,0,0,5,1,0,2585,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,31,10,1,3649,2,30,30,0,0,250,3,3,0,0,0,0,,6376,2,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,55,3,22,4,0,0,0,0,0,0,0,0,1000,0,75,1500,0,0,0,1000,0,5,0,0,0,0,0,2831,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,400,50,4000,600,2880,200,200,0,0,0,15,5
22,32,10,1,5098,0,0,,,,,,,,,,,,6769,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,173,10,1,3649,1,10,,,,,,,,,,,,6376,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,174,10,1,3651,1,10,,,,,,,,,,,,6375,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,175,10,1,5098,2,88,,,,,,,,,,,,6769,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,176,10,1,5098,3,30,10,0,0,0,3,3,0,0,0,0,50,6769,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,600,200,50,250,0,0,0,1500,0,0,0,0,0,0,0,5288,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,50,150,0,0,0,0,0,0,16,5,5
39,30,3,2,1293,1,10,,,,,,,,,,,,2120,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,31,3,2,1293,3,30,20,0,0,0,3,3,0,0,0,0,1200,2120,3,30,250,0,195,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,75,999,8,0,0,0,0,200,200,50,200,0,0,0,1200,0,0,0,0,,,,1214,3,30,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,25,1500,200,300,0,0,0,200,0,0,0,0,0
39,33,3,2,1293,0,0,,,,,,,,,,,,2120,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,174,3,2,1293,2,20,,,,,,,,,,,,2120,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,30,7,1,5300,2,20,,,,,,,,,,,,3790,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,31,7,1,3434,2,30,,,,,,,,,,,,6959,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,35,7,1,3434,3,30,20,0,2,0,3,3,0,0,0,0,900,5975,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,600,600,150,400,0,0,0,2400,5,5,5,5,20,1,0,3462,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,37,7,1,5300,3,33,,,,,,,,,,,,3790,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,38,7,1,5300,4,33,300,0,0,0,3,3,0,0,0,0,,3790,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,200,500,50,500,0,0,0,180,20,1,0,0,2
40,39,7,1,5300,5,30,500,0,0,0,3,3,0,0,0,0,,3790,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,550,700,50,500,0,0,0,700,10,1,0,0,0
40,171,7,1,3434,1,10,,,,,,,,,,,,5975,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,172,7,1,0,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,173,7,1,5300,1,10,,,,,,,,,,,,6968,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,178,7,1,3434,0,0,,,,,,,,,,,,5975,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,179,7,1,5300,0,0,,,,,,,,,,,,6968,2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,180,7,1,5300,0,0,,,,,,,,,,,,6968,3,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,182,7,1,0,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,183,7,1,0,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,30,31,2,151,1,10,,,,,,,,,,,,1709,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,32,31,2,150,3,60,0,0,0,0,3,3,0,0,0,0,0,1449,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,400,250,100,400,0,0,0,3600,0,0,5,5,0,0,0,751,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,500,0,50,500,0,0,0,500,0,0,99999,99999,99999
45,33,31,2,4731,3,97,0,0,0,0,3,3,0,0,0,0,99999,1710,3,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,34,31,2,151,2,30,0,0,0,0,3,3,0,0,0,0,,1709,3,33,0,0,15,0,0,0,65,36,0,0,3,3,0,0,5,36,3,0,0,5,0,0,5,60,3,0,0,0,0,0,0,0,0,0,0,500,0,80,300,0,0,0,800,5,5,0,0,,,,5584,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,178,31,2,150,1,10,,,,,,,,,,,,1449,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,179,31,2,150,2,20,,,,,,,,,,,,1449,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,180,31,2,4731,1,10,,,,,,,,,,,,1710,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,181,31,2,4731,2,22,,,,,,,,,,,,1710,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,184,31,2,151,0,0,,,,,,,,,,,,1709,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,187,31,2,150,0,0,,,,,,,,,,,,1449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,188,31,2,150,0,0,,,,,,,,,,,,1449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4,14,1,367,2,20,,,,,,,,,,,,323,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,5,14,1,2732,1,10,,,,,,,,,,,,4003,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,31,14,1,4601,2,20,,,,,,,,,,,,4285,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,32,14,1,5905,2,20,,,,,,,,,,,,2576,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,34,14,1,367,3,30,50,5,0,800,3,3,0,0,0,0,2250,323,3,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1200,300,500,500,0,0,0,1200,0,0,0,0,,,,2554,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,35,14,1,4601,3,30,125,2,0,50,3,3,0,0,0,0,500,4285,3,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,300,50,500,0,0,0,50,0,0,0,0,,,,3357,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,36,14,1,367,4,30,1500,3,0,0,3,3,0,0,0,0,2250,323,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,1,1200,300,500,400,0,0,0,1200,0,0,0,0,,,,1528,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,500,300,300,0,300,0,0,0,0,20,12
47,37,14,1,2732,3,30,100,3,0,0,3,3,0,0,0,0,2760,5744,3,35,200,200,150,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,2.33,1,0,0,0,0,0,0,0,0,0,0,600,1000,150,600,0,0,0,1300,0,5,0,0,7.5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,38,14,1,2732,4,30,200,0,0,0,3,3,0,0,0,0,2760,5744,4,35,200,200,600,200,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,2.33,1,0,0,0,0,0,0,0,0,0,0,600,1000,150,400,0,0,0,2080,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,39,14,1,4601,4,30,700,0,0,0,3,3,0,0,0,0,500,4285,4,30,50,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,500,300,0,0,0,0,0,600,0,0,0,0,,,,3357,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200,99998,100,1000,0,0,0,200,0,0,0,0,0
47,40,14,1,5905,3,30,500,0,0,0,3,3,0,0,0,0,1500,2576,3,30,140,0,130,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,150,0,30,300,0,0,0,75,0,0,0,0,,,,2180,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,300,100,300,0,0,0,300,0,0,0,0,0
47,41,14,1,4601,0,0,,,,,,,,,,,,4285,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,43,14,1,5905,0,0,,,,,,,,,,,,2576,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,170,14,1,367,1,10,,,,,,,,,,,,323,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,173,14,1,2732,2,20,,,,,,,,,,,,5744,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,174,14,1,4601,1,10,,,,,,,,,,,,4285,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,176,14,1,5905,1,10,,,,,,,,,,,,2576,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,177,14,1,2732,0,0,,,,,,,,,,,,5744,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,178,14,1,2732,0,0,,,,,,,,,,,,5744,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,179,14,1,2732,0,0,,,,,,,,,,,,5744,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,180,14,1,2732,0,0,,,,,,,,,,,,5744,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3,4,1,1273,1,10,,,,,,,,,,,,972,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,4,1,475,2,20,,,,,,,,,,,,3800,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,32,4,1,1273,3,30,100,0,0,0,3,3,0,0,0,0,1000,972,3,30,30,0,250,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,50,50,300,0,0,0,600,0,0,0,0,0,0,0,181,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,33,4,1,1273,4,30,150,0,0,0,3,3,0,0,0,0,1000,972,4,30,600,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,50,50,200,0,0,0,500,0,0,0,0,999,9,9,181,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,150,500,500,0,100,300,0,0,10,10,10
50,34,4,1,475,3,30,100,0,0,0,3,3,0,0,0,0,,3800,3,30,95,0,120,0,0,0,113,0,0,0,3,0,0,0,5,70,3,0,0,5,0,0,5,62.5,3,0,0,0,25,0,0,0,0,0,0,150,200,50,200,0,0,0,500,0,0,0,0,0,0,0,514,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,500,50,200,0,0,0,800,0,0,15,0,0
50,35,4,1,475,4,30,300,0,0,0,3,3,0,0,0,0,,3800,4,30,0,0,120,0,0,0,100,0,0,0,3,0,0,0,5,70,3,0,0,5,0,0,5,62.5,3,0,0,0,20,0,0,0,0,0,0,150,200,50,250,0,0,0,500,0,0,0,0,,,,514,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,500,50,150,0,0,0,0,0,0,0,0,0
50,170,4,1,475,1,10,,,,,,,,,,,,3800,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,171,4,1,1273,2,20,,,,,,,,,,,,972,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,30,4,1,228,2,20,,,,,,,,,,,,4716,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,31,4,1,228,3,30,10,0,0,800,2,2,1,1,5,5,750,4716,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,135,500,100,300,0,0,0,1000,0,5,0,0,0,0,0,1546,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,32,4,1,228,4,30,20,0,0,0,2,2,1,1,5,5,750,4716,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,135,500,50,300,0,0,0,1000,0,0,0,0,,,,1546,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1000,50,400,0,0,0,0,,,,,
51,33,4,1,228,0,0,,,,,,,,,,,,4716,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,34,4,1,228,0,0,,,,,,,,,,,,4716,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,171,4,1,228,1,10,,,,,,,,,,,,4716,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3,8,2,3530,1,10,,,,,,,,,,,,1516,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4,8,2,3378,2,20,,,,,,,,,,,,466,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,6,8,2,2696,1,10,,,,,,,,,,,,1096,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,9,8,2,5033,1,10,,,,,,,,,,,,1878,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6218,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10,8,2,5034,1,10,,,,,,,,,,,,1161,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,30,8,2,4739,1,10,,,,,,,,,,,,5478,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6574,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
