ER10002,ER10039,ER10040,ER10041,ER10042,ER10043,ER10044,ER10045,ER10046,ER10047,ER10048,ER10049,ER10050,ER10051,ER10052,ER10053,ER10054,ER10055,ER10056,ER10057,ER10058,ER10060,ER21002,ER21048,ER21049,ER21050,ER21051,ER21052,ER21053,ER21054,ER21055,ER21056,ER21057,ER21058,ER21059,ER21060,ER21061,ER21062,ER21063,ER21064,ER21065,ER21066,ER21067,ER21068,ER21069,ER21070,ER21072,ER22621,S606,S620,ER36002,ER36039,ER36040,ER36041,ER36042,ER36043,ER36044,ER36045,ER36046,ER36047,ER36048,ER36049,ER36050,ER36051,ER36052,ER36053,ER36054,ER36055,ER36056,ER36057,ER36058,ER36059,ER36060,ER36061,ER36062,ER36063,ER36065,ER37620,S806,S820
5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,5,0,0,535,1,1,1,145000,0,1600,0,6,750,1,2004,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,130000
1488,1,1,0,1,0,78000,0,774,0,6,0,997,0,1992,0,11,0,5,0,5,0,5791,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,750000,375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1250000
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1,1,0
1487,1,1,0,1,0,20000,0,351,0,8,0,0,0,1972,0,10,0,5,0,1,0,6122,1,1,2,60000,0,700,0,6,500,2001,12,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,120000,293,1,1,2,50000,0,789,0,4,500,1,1997,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,175000
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6064,1,1,1,78000,0,800,0,6,0,2000,10,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,122000,911,1,1,1,9999998,0,1200,0,98,0,1,2003,12,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,327450
4261,1,3,0,0,0,54000,0,700,0,7,0,0,0,1996,0,10,0,5,0,1,0,6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,5,0,0,7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1,1,1,287000,0,1700,0,5,125,1,2004,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,263000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1,1,0,940,1,1,1,40000,0,450,0,98,0,1,1995,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,30000
,,,,,,,,,,,,,,,,,,,,,,6239,1,1,1,156000,0,1400,0,7,250,1999,25,1,7,0,40000,0,600,0,15,0,2001,10,1,0,5,0,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955,1,7,0,214000,0,1366,0,5,625,1,2007,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,31000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
817,1,1,0,1,0,10000,0,200,0,7,0,125,0,1996,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3905,1,1,1,10000,0,200,0,6,998,1996,2,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,147200,1138,1,1,1,15000,0,222,0,4,500,1,1997,6,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,285000
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5500,998,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,5,0,0
1824,1,1,0,1,0,9999998,0,700,0,20,0,0,0,1992,0,15,0,5,0,1,0,251,1,1,2,60000,0,611,0,7,500,2000,13,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,105000,2725,1,1,2,65000,0,477,0,5,0,1,2000,15,1,3,0,10000,0,200,0,13,0,1,9998,2,5,0,5,0,90000
,,,,,,,,,,,,,,,,,,,,,,5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,1,1,0,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1,1,0,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3649,1,1,0,1,0,69400,0,568,0,7,0,250,0,1996,0,30,0,5,0,1,0,5806,1,1,2,69000,0,550,0,6,250,2003,20,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,33000,2831,1,1,2,80000,0,723,0,6,500,1,2005,25,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,80000
3651,1,1,0,1,0,55000,0,712,0,10,0,500,0,1991,0,25,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,1,0
1860,1,1,0,1,0,161000,0,1400,0,7,0,750,0,1996,0,30,0,5,0,1,0,605,1,1,2,204000,0,1417,0,5,875,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,121000,159,1,1,2,219000,0,1200,0,5,750,1,2005,27,1,5,0,22000,0,450,0,8,0,1,2006,4,1,0,1,1,109000
4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1,1,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,1,0
2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,5,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,5,0,0
201,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28296,229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,150000
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1,1,0,4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,5,0,0
5132,1,1,0,1,0,47000,0,600,0,98,0,998,0,1985,0,18,0,5,0,1,0,5135,1,1,1,32716,0,600,0,6,625,1984,11,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,137284,575,1,1,1,18000,0,600,0,6,500,2,1984,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,182000
675,1,1,0,1,0,55000,0,659,0,6,0,750,0,1993,0,12,0,5,0,1,0,1466,1,1,1,31000,0,684,0,6,750,1993,5,1,3,0,18400,0,295,0,4,250,2000,6,1,0,1,1,40600,3989,1,1,2,43000,0,810,0,5,500,1,2000,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,87000
1544,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100000,1387,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000
,,,,,,,,,,,,,,,,,,,,,,5656,1,1,2,135000,0,893,0,6,875,2002,29,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,35000,959,1,1,1,138000,0,1200,0,6,875,1,2006,29,1,5,0,42000,0,245,0,6,875,1,2006,98,1,0,1,1,45000
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,891,1,1,2,67000,0,506,0,6,750,2002,22,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,25000,1214,1,1,2,65000,0,425,0,6,500,1,2005,28,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,92000
591,1,1,0,2,0,50000,0,750,0,7,0,0,0,1995,0,12,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,1330,1,1,2,160000,0,1200,0,5,0,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,90000,1428,1,1,1,990000,0,7000,0,7,125,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,510000
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,1,1,2,62000,0,552,0,6,0,1,2005,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,48000
,,,,,,,,,,,,,,,,,,,,,,1614,1,1,1,56560,0,560,0,98,0,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,16440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,1,1,0,2,0,1183,0,100,0,12,0,0,0,1996,0,1,0,5,0,5,0,453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80000,714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,85000
6324,1,1,0,1,0,31000,0,400,0,8,0,250,0,1991,0,15,0,5,0,1,0,5004,1,1,1,19000,0,400,0,8,250,1990,10,1,3,0,18000,0,300,0,9,0,1998,5,1,0,1,1,53000,3552,1,1,1,18000,0,400,0,7,500,2,1990,6,1,3,0,16000,0,360,0,9,500,1,1999,2,1,0,1,1,61000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,6565,1,1,1,93300,0,682,0,6,0,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1700,2217,1,1,1,88000,0,740,0,6,0,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,32000
,,,,,,,,,,,,,,,,,,,,,,4588,1,1,2,49000,0,586,0,10,0,2003,30,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,27900,7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,1,1,0
,,,,,,,,,,,,,,,,,,,,,,6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1,1,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0
3434,1,1,0,1,0,60000,0,550,0,9,0,500,0,1994,0,13,0,5,0,5,0,6190,1,1,1,9000,0,350,0,8,500,1994,98,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,1,1,2,68000,0,550,0,8,0,1,2004,22,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,22000
5300,1,1,0,1,0,44000,0,442,0,8,0,250,0,1996,0,29,0,5,0,1,0,928,1,1,2,127000,0,1050,0,6,500,2003,20,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3000,732,1,1,2,108000,0,927,0,5,875,1,2005,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,37000
3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,478,1,1,1,95000,0,873,0,6,500,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,13000,1340,1,1,2,156000,0,1250,0,5,990,1,2005,28,1,1,2,35000,0,350,0,6,990,1,2005,13,1,0,1,1,19000
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,1,1,0,1,0,53000,0,516,0,5,0,998,0,1994,0,26,0,5,0,1,0,7705,1,1,2,98000,0,780,0,7,0,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14000,294,1,1,1,208000,0,1500,0,6,250,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12000
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,5,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,0
,,,,,,,,,,,,,,,,,,,,,,3350,1,1,1,68000,0,581,0,6,950,2000,27,1,3,0,9100,0,175,0,5,500,2001,3,1,0,1,1,17900,1426,1,1,2,85000,0,760,0,6,0,1,2005,22,1,3,0,20000,0,250,0,6,0,1,2006,5,1,0,1,1,15000
,,,,,,,,,,,,,,,,,,,,,,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,1,1,0,460,1,1,1,107000,0,1086,0,9,250,2,2005,33,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,16000
1288,1,2,0,1,0,12000,0,202,0,98,0,0,0,1993,0,4,0,5,0,5,0,422,1,1,1,30000,0,330,0,11,0,1998,20,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,-8000,212,1,1,1,107188,0,933,0,6,250,1,2005,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,1,1,0
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,1,1,0
,,,,,,,,,,,,,,,,,,,,,,426,1,1,1,22000,0,142,0,6,500,1999,25,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,13000,308,1,1,2,9999998,0,200,0,5,875,1,2005,13,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,26000
,,,,,,,,,,,,,,,,,,,,,,6962,1,1,1,106000,0,832,0,5,625,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12000,8300,1,1,1,182000,0,1393,0,7,0,1,2004,28,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,38000
,,,,,,,,,,,,,,,,,,,,,,7587,1,1,1,20000,0,257,0,98,0,2002,8,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6196,1,1,2,74000,0,630,0,5,750,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8000,422,1,1,2,69000,0,650,0,5,998,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,11000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,5,0,0
151,1,1,0,1,0,62600,0,187,0,7,0,500,0,1997,0,30,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2052,1,1,1,68000,0,225,0,98,0,2001,28,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,-54900,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
152,1,1,0,1,0,8500,0,194,0,15,0,998,0,1989,0,6,0,5,0,5,0,1025,1,1,1,40000,0,550,0,6,0,2000,12,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,20000,7,1,1,1,35000,0,544,0,6,0,1,2002,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,35000
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,0,0,751,1,1,1,67000,0,583,0,6,500,1,2005,28,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,23000
4731,1,7,0,0,0,136000,0,568,0,10,0,250,0,1996,0,20,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,1,1,2,19000,0,323,0,7,375,1,2006,8,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,21000
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,1,7,0,0,0,15500,0,333,0,0,0,998,0,1992,0,6,0,5,0,5,0,456,1,2,0,20000,0,349,0,7,250,1998,3,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1,2,0,1,0,3000,0,163,0,0,0,998,0,1995,0,2,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1,3,0,0,0,24000,0,620,0,9,0,500,0,1996,0,4,0,5,0,5,0,3399,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80000,563,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,140000
2732,1,1,0,1,0,145000,0,1320,0,8,0,0,0,1994,0,20,0,5,0,1,0,4966,1,1,2,235000,0,1670,0,6,375,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,85000,6252,1,1,2,220000,0,1880,0,5,375,1,2004,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,180000
5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1,1,0,2,0,20000,0,282,0,10,0,997,0,1996,0,20,0,5,0,1,0,3275,1,1,2,106000,0,815,0,8,500,2003,30,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,22000,1528,1,1,1,51000,1,407,1,8,750,1,2002,25,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,74000
4601,1,1,0,1,0,1000,0,125,0,8,0,0,0,1993,0,1,0,5,0,5,0,2977,1,1,1,62000,0,636,0,5,500,2000,27,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,23000,3357,1,1,2,50000,0,715,0,5,998,1,2004,12,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,60000
,,,,,,,,,,,,,,,,,,,,,,3670,1,1,1,87000,0,662,0,6,0,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8000,3779,1,1,1,80000,0,680,0,6,0,1,2001,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,20000
5905,1,7,0,0,0,30000,0,270,0,8,0,250,0,1996,0,19,0,5,0,5,0,5296,1,1,1,58000,0,580,0,6,250,2000,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12000,2180,1,1,2,48000,0,640,0,4,750,1,2001,11,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,92000
,,,,,,,,,,,,,,,,,,,,,,6379,1,1,1,210000,0,1500,0,5,500,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11000
476,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,190000
1273,1,3,0,0,0,52000,0,400,0,7,0,0,0,1992,0,20,0,5,0,5,0,6152,1,1,1,30000,0,360,0,7,125,1997,7,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,45000,181,1,1,2,40000,0,398,0,5,250,1,2002,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,35000
865,1,1,0,1,0,40000,0,325,0,12,0,0,0,1990,0,20,0,5,0,5,0,5510,1,1,2,75000,0,825,0,6,750,2003,25,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,50000,2803,1,1,2,74000,0,852,0,5,875,1,2003,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,46000
5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7281,1,1,1,124000,0,695,0,4,875,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,15000,191,1,1,1,100000,0,800,0,4,875,2,2003,20,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,61000
475,1,1,0,1,0,276000,0,2540,0,7,0,750,0,1995,0,28,0,5,0,1,0,6377,1,1,2,324000,0,1973,0,4,250,2003,30,1,3,0,10000,0,35,0,3,750,2003,10,1,0,5,0,316000,514,1,1,2,356000,0,2600,0,5,625,1,2005,29,1,5,0,20000,0,120,0,8,500,2,9998,26,1,0,5,0,324000
